,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_estimator__learning_rate,param_estimator__max_depth,param_estimator__max_features,param_estimator__min_samples_leaf,param_estimator__min_samples_split,param_estimator__n_estimators,param_estimator__subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,split10_test_score,split11_test_score,split12_test_score,split13_test_score,split14_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,split10_train_score,split11_train_score,split12_train_score,split13_train_score,split14_train_score,mean_train_score,std_train_score
111,1.0980564117431642,0.1091686789486489,0.0038642247517903646,0.0013092103730799676,0.8,5,5,2,10,10,0.5,"{'estimator__learning_rate': 0.8, 'estimator__max_depth': 5, 'estimator__max_features': 5, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 10, 'estimator__subsample': 0.5}",-58.71857634168809,-55.17352047798702,-129.21555273674375,-169.56374708202003,-72.29369960720757,-81.85819642780946,-78.033746467391,-75.55001432572651,-24.260039298370266,-41.758454583004166,-59.36221643736731,-40.429037204122345,-60.36448161884982,-57.14263217009362,-68.62160595929694,-65.5990029353722,30.174494523238852,137,-52.50199761322008,-51.3078476640937,-47.373151163327805,-48.38073705577401,-51.78129197376596,-49.440962494858056,-51.36325426784623,-51.27887253814938,-54.12727621375943,-53.05643460688499,-51.384469459321075,-53.37300511004348,-50.77173379900758,-50.61103167632465,-50.96266510278218,-51.18098204927723,1.734306864817333
28,0.8997789700826009,0.07486624273159774,0.003130753835042318,0.0004986840547604042,0.5,5,10,10,10,5,0.8,"{'estimator__learning_rate': 0.5, 'estimator__max_depth': 5, 'estimator__max_features': 10, 'estimator__min_samples_leaf': 10, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 5, 'estimator__subsample': 0.8}",-55.98115002088339,-46.65191491523588,-112.76317929910655,-169.13376679207005,-64.28385987344784,-72.01472725109588,-65.91530732798033,-61.82563386254863,-21.18812560238828,-37.99953034866731,-53.992396696864134,-37.27621922129354,-50.074207303255875,-50.32918813191126,-60.99508687121114,-58.4705306619819,28.452411546127628,29,-51.93772097016783,-51.49045030361742,-48.147849505444455,-48.63008162422081,-51.76129445398421,-48.985232335051556,-50.45630683268183,-51.088884538201604,-53.913151200029496,-53.52616713120422,-51.69665788133068,-52.84004919251813,-51.44350817827533,-51.25609485448099,-50.78585182614392,-51.1972867218235,1.5974332466767274
270,1.5100701649983723,0.30242142028537305,0.0029314359029134116,0.0006795383999591446,1.0,10,10,2,10,5,0.5,"{'estimator__learning_rate': 1.0, 'estimator__max_depth': 10, 'estimator__max_features': 10, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 5, 'estimator__subsample': 0.5}",-82.03861335974995,-71.48684493100447,-152.96987914992476,-203.11191865348457,-95.95230889457491,-104.49766880642414,-119.9167577894093,-92.87763069591112,-36.744937165665064,-59.55770273165717,-82.17167981557138,-68.01906786333748,-79.84271799898052,-77.8660809894382,-90.05221636263957,-88.10238995707408,33.61215045610733,274,-52.035915565210736,-52.49339822535639,-47.364079357822845,-48.70341700007199,-51.760900703507914,-47.34447981736902,-51.29896201605466,-50.937543697464015,-53.860166379423916,-54.10593563700471,-51.98188695875505,-54.70912459110823,-49.515199005137696,-52.302518059208616,-51.12328693097878,-51.30245426296497,2.17448770736644
297,1.8221429189046223,0.2550798816254472,0.0045307318369547525,0.0037369877769908473,1.0,30,5,10,10,5,0.5,"{'estimator__learning_rate': 1.0, 'estimator__max_depth': 30, 'estimator__max_features': 5, 'estimator__min_samples_leaf': 10, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 5, 'estimator__subsample': 0.5}",-83.71687175906564,-76.6902039111807,-144.97980186895285,-216.04608203907068,-75.97571995455367,-111.00246087806059,-97.92232374036121,-104.15928570102628,-53.37901328055706,-67.1165009516344,-80.51841135035068,-70.81900059164438,-87.66507278050844,-88.91502415181587,-99.48679010081608,-92.25480815084025,31.074115704996643,285,-50.39407351702412,-50.6211470033887,-47.740910487232625,-49.49359895077355,-53.42813824374123,-52.44659657658444,-50.73466984628467,-51.34378702927277,-55.122534323131426,-54.93490796961881,-49.05294457984006,-52.554436227015366,-51.65136831681009,-52.646538431969944,-49.04793554096308,-51.414239136243395,2.0758415586523205
255,3.1128803730010985,0.4342842216152291,0.007461865743001302,0.006148255465387633,1.0,10,5,2,10,10,0.5,"{'estimator__learning_rate': 1.0, 'estimator__max_depth': 10, 'estimator__max_features': 5, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 10, 'estimator__subsample': 0.5}",-100.56916405787483,-89.38225785087346,-174.5491268591615,-275.54780949856223,-113.47218111241145,-132.29396965214025,-114.47741221370936,-105.73389582754609,-46.229686559582056,-85.88218594064706,-100.96495357454586,-78.69776516349307,-88.90539434142758,-84.58016623692197,-107.55427844180394,-105.54719473157166,42.069441697106264,305,-48.72964676306029,-52.33231035500769,-49.96526870399093,-49.181066424345055,-52.038209467815605,-48.73652735504294,-50.123265301743594,-51.91414097722245,-55.83912685861937,-55.415770343298185,-50.69526285429243,-53.24780389122783,-51.077552163110155,-50.9109615544299,-51.660344738927066,-51.45781718347556,2.0733541259791037
120,1.054483143488566,0.08094400180379221,0.0037972450256347655,0.0012748276878889312,0.8,5,5,10,10,10,0.5,"{'estimator__learning_rate': 0.8, 'estimator__max_depth': 5, 'estimator__max_features': 5, 'estimator__min_samples_leaf': 10, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 10, 'estimator__subsample': 0.5}",-57.913008464523955,-59.68911792994824,-125.11022189574567,-177.85852725945543,-58.120312675119784,-82.90629210124855,-69.10053234530844,-71.8676813225673,-24.659395871766996,-38.20104162492011,-57.58055344526247,-42.03661327025172,-57.44915921106953,-61.538462940926216,-63.97990890102712,-64.20349057941753,30.52494190700083,117,-51.76031677399866,-52.38898840123187,-48.178947256277226,-48.72765440198759,-51.42604051719108,-50.388662420631476,-52.30908328430537,-52.28439399920346,-54.99604240013834,-53.04261213965814,-51.95682577347999,-54.30303427696818,-52.828365101578754,-52.75654666779451,-51.83840209325132,-51.94572770051306,1.7364585568400337
135,0.7390109539031983,0.05802355269350554,0.0045970439910888675,0.0035718265348044405,0.8,5,10,10,10,5,0.5,"{'estimator__learning_rate': 0.8, 'estimator__max_depth': 5, 'estimator__max_features': 10, 'estimator__min_samples_leaf': 10, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 5, 'estimator__subsample': 0.5}",-53.394569352239316,-54.90133576329915,-115.47054430831751,-169.19703582126172,-66.53736012756096,-76.28186977498441,-61.189474339554465,-67.8366307035088,-22.565433947873423,-34.42847875794983,-54.03162035943408,-38.305562770807384,-52.72053798323584,-51.88087239275833,-63.166101350698796,-59.67766234784698,28.95226336745829,48,-52.45494699629912,-52.90521115257816,-48.46982197329068,-49.219928353575895,-52.16177147331605,-49.53421079773098,-51.99387893689091,-51.54885181793662,-55.167499503290585,-54.16980036945472,-51.776575638677045,-54.0113893439951,-52.6219476781309,-51.74493307000823,-51.96872221768744,-51.98329928819083,1.7665892323921037
126,0.5360696474711101,0.046314570308388495,0.004064098993937174,0.005154166969742143,0.8,5,10,2,10,5,0.5,"{'estimator__learning_rate': 0.8, 'estimator__max_depth': 5, 'estimator__max_features': 10, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 5, 'estimator__subsample': 0.5}",-52.35935990546976,-50.3443211043065,-121.27367984264829,-173.63873521574416,-65.28176187237673,-75.22701827975922,-82.11046944877921,-68.96612625846896,-22.629764905107397,-37.173827008739444,-57.593615952310145,-39.44503790577064,-57.103882621276206,-54.525125795564534,-66.9397655662674,-62.28527200784846,30.147975193245657,82,-51.69210719941903,-52.289033387147924,-48.600816791870194,-48.75828664096885,-51.93579264680445,-50.06252609213093,-52.174632781970516,-52.103548513187135,-55.444368633502016,-55.2562008228395,-52.79550826460434,-54.90006359764713,-52.44364022567517,-52.2966054101617,-50.645147631913126,-52.093218575989454,1.9923257608047888
18,0.5520596981048584,0.043901275713372385,0.0022650718688964843,0.0004421494569943877,0.5,5,10,2,10,5,0.5,"{'estimator__learning_rate': 0.5, 'estimator__max_depth': 5, 'estimator__max_features': 10, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 5, 'estimator__subsample': 0.5}",-56.4694679233916,-48.92106477650266,-114.66314097882919,-170.52694054488975,-71.26309719466492,-74.04005309354321,-86.27513535213696,-61.680129555240434,-22.357480615712497,-35.92645369327805,-52.292336390881175,-38.77053478804633,-52.73449002058933,-52.414002815501455,-63.05369440874324,-60.88061618687549,29.397512681579705,62,-52.64603283870018,-52.92977597052853,-48.608123677332046,-49.31362792427514,-52.125541968883795,-50.43813416399199,-52.73351232160244,-52.093043179344306,-55.441677279696606,-54.853443487764274,-52.36272132913787,-54.91580616428196,-52.87179963354349,-52.672220702110984,-51.87774460651747,-52.39221368318074,1.8356707652808641
27,0.8490098317464193,0.09920027639687139,0.004930337270100911,0.006440587993716002,0.5,5,10,10,10,5,0.5,"{'estimator__learning_rate': 0.5, 'estimator__max_depth': 5, 'estimator__max_features': 10, 'estimator__min_samples_leaf': 10, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 5, 'estimator__subsample': 0.5}",-55.713563071436965,-48.78676845178279,-117.36627900649782,-168.88019654391314,-68.87779670332414,-72.85662274280617,-68.8544596108868,-62.73325786302647,-21.96194380735737,-37.81171230311871,-53.3008061216868,-37.43076052681634,-52.78869865315793,-50.86013550671576,-62.52864153808143,-59.67666511181051,28.935699433061426,47,-53.18141213333936,-52.64249788440393,-49.864569312244775,-49.3739852766784,-52.52226950410585,-50.045573735667986,-52.24203841450829,-52.56525765484751,-55.53043974777383,-55.17254814710283,-52.954468329092855,-55.15980786135443,-52.73301054242582,-52.5837783155083,-51.94504181949403,-52.567779911903216,1.7739818789207438
243,0.7468731721242269,0.10318411464989088,0.003330866495768229,0.0011347577916891404,1.0,5,10,10,10,5,0.5,"{'estimator__learning_rate': 1.0, 'estimator__max_depth': 5, 'estimator__max_features': 10, 'estimator__min_samples_leaf': 10, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 5, 'estimator__subsample': 0.5}",-56.585332606273894,-52.74449588582716,-119.26673974546293,-176.259648707263,-61.62417852155748,-77.87848491260249,-61.954442448449996,-71.77997863976331,-23.592686662303038,-39.41799878171743,-55.18640355641505,-39.40364951411381,-54.46120783040757,-52.77515879968259,-64.42859373342795,-61.46025215796698,29.732817744799682,70,-53.84088484047195,-53.50593481242986,-49.51554292133336,-49.469749869081426,-54.183894447903434,-50.91564793151133,-52.755885673164926,-53.80343369318748,-55.94952471030108,-55.564728680983286,-54.147719861056586,-55.458424858380546,-52.80085139516616,-52.041700464533754,-52.85299360495945,-53.12046118429764,1.9221338847354057
110,0.7533350308736165,0.09713612884027766,0.0042643864949544275,0.004491216028603616,0.8,5,5,2,10,5,1.0,"{'estimator__learning_rate': 0.8, 'estimator__max_depth': 5, 'estimator__max_features': 5, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 5, 'estimator__subsample': 1.0}",-56.4314196119097,-52.23911733697605,-134.3926835999635,-183.03774309985616,-68.091211054343,-80.8638169614253,-65.72289244891934,-73.91218102336975,-23.665482792403814,-35.07838644338326,-59.90850245484412,-40.48827104763127,-57.4159507329605,-59.55528587668891,-70.4552398281941,-64.63253240420403,32.717683286970214,121,-53.424667621188476,-52.35879489352317,-50.728956681294804,-49.5036583577362,-54.63786584706647,-50.487776150074765,-52.45787795463984,-52.78185047812623,-55.48158479243891,-56.81118301470792,-53.11026770131714,-54.835483592441086,-53.493314334474995,-53.98749055481503,-54.25568189089914,-53.22376359098295,1.8871072651119154
234,0.7707718690236409,0.13552890904293058,0.0031314849853515624,0.0008054703523389862,1.0,5,10,2,10,5,0.5,"{'estimator__learning_rate': 1.0, 'estimator__max_depth': 5, 'estimator__max_features': 10, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 5, 'estimator__subsample': 0.5}",-55.4072263437915,-54.47682900045571,-129.91738155891602,-185.76095627479532,-70.61975080977838,-80.57003060718657,-65.14322950627816,-76.1204729756079,-26.431411816291416,-36.70212985800933,-58.99943848801992,-40.90077111622588,-60.29647969628652,-55.95922222954433,-65.93637573917923,-64.44614601371852,31.980153444026936,119,-52.596066441604606,-53.33946167196298,-50.154670711343286,-50.02819074513876,-53.42062381120843,-51.1557128630956,-53.975035191646576,-52.811193951391985,-56.39775471128365,-55.09212837258384,-53.124513862287856,-57.12808770215129,-53.69646686408178,-54.283664004120126,-53.304003704362,-53.36717164055086,1.9140186125435985
288,3.4546791235605876,0.5917667716197893,0.0037977536519368488,0.0009085379996509843,1.0,30,5,2,10,5,0.5,"{'estimator__learning_rate': 1.0, 'estimator__max_depth': 30, 'estimator__max_features': 5, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 5, 'estimator__subsample': 0.5}",-105.8655742268044,-115.41724678157216,-184.51864691640083,-254.4134580904127,-107.2006336139486,-148.57556999798447,-128.55401903373792,-133.53567777473398,-85.5213614699057,-111.8846279126147,-128.46221426083457,-122.311225639931,-123.50851738449781,-121.04810178913662,-133.8625099122465,-129.19637669796427,31.53215935498096,316,-52.747459161380746,-53.51837765546973,-49.83632983518901,-50.79752121405701,-53.716890028382956,-53.07650172562849,-50.838648245441576,-50.35684678485738,-57.68600876525581,-56.62732419542201,-53.950644062126045,-56.22511731872123,-53.459972281312915,-53.583236355629765,-54.82179236211217,-53.416177999399125,2.237015386680681
119,0.6815805912017823,0.0651453199993708,0.003130833307902018,0.0004990774961095024,0.8,5,5,10,10,5,1.0,"{'estimator__learning_rate': 0.8, 'estimator__max_depth': 5, 'estimator__max_features': 5, 'estimator__min_samples_leaf': 10, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 5, 'estimator__subsample': 1.0}",-53.81589132423458,-56.118116399840076,-122.81547566271043,-187.9790119159554,-61.618090966085234,-80.2335725635933,-58.64788803122859,-69.70270922730367,-24.864445349318107,-36.38135379201079,-59.094954509757756,-39.74540483215222,-59.72977940690116,-60.45435796503618,-64.45640091873376,-62.980572479284696,31.58197603966287,95,-53.86716138195053,-52.57352367448675,-49.28596780884332,-51.70304530803975,-54.7023661334454,-51.35744355645701,-52.65826789695533,-52.585819708474865,-58.37195346998143,-55.564901030613655,-53.856564477009215,-54.152152141755074,-54.82870127636445,-55.179603716759004,-52.17679268623385,-53.5242842844913,2.0727033113617703
218,0.6078916231791178,0.06259081632366977,0.004264132181803385,0.004764844284752823,1.0,5,5,2,10,5,1.0,"{'estimator__learning_rate': 1.0, 'estimator__max_depth': 5, 'estimator__max_features': 5, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 5, 'estimator__subsample': 1.0}",-60.71053650705994,-55.86554028849722,-129.39985276743863,-181.72995390285186,-63.9073049859838,-85.11378761929234,-67.61034234920217,-73.02253305118643,-27.01170041509053,-37.32971572046479,-61.008561232558634,-42.29282343123674,-58.14900784245371,-56.860800305315635,-67.5607852613692,-65.4958650866735,31.427731644914736,136,-51.851281007342926,-55.48906102812872,-51.33369857462109,-52.54614364582312,-54.08407590948671,-51.67077354304123,-54.709655441697215,-51.869563898627824,-56.90312456631587,-55.81020214596553,-52.832290505433754,-56.20444942164507,-53.09248715552239,-52.27760094095356,-52.75169106633236,-53.56173992339583,1.7687553579859179
2,0.570315170288086,0.07032386649946105,0.0029314041137695314,0.001730208947967837,0.5,5,5,2,10,5,1.0,"{'estimator__learning_rate': 0.5, 'estimator__max_depth': 5, 'estimator__max_features': 5, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 5, 'estimator__subsample': 1.0}",-51.77914905820344,-49.22461132993804,-121.58252102263775,-170.95225916384103,-76.66868474912286,-77.68925071464189,-71.0817134453462,-64.33936620842316,-22.41604987590252,-38.28810227051366,-56.519402552929044,-41.066543602118735,-56.38440504977816,-56.58824745932604,-65.51084119287248,-62.308177729141526,29.66734713743558,84,-53.15576332639735,-53.434783932617464,-50.74624810806442,-49.585699238658684,-53.74713858961938,-51.59970376042561,-53.30416514073816,-52.91700037601778,-56.01403140449948,-57.01484189544656,-55.00673483927314,-56.51610079726375,-54.735807368179145,-54.06788263295796,-52.64323066503649,-53.63260880501303,1.990639164348638
227,0.7226216157277425,0.2506481351483604,0.006129852930704753,0.0077830718269136685,1.0,5,5,10,10,5,1.0,"{'estimator__learning_rate': 1.0, 'estimator__max_depth': 5, 'estimator__max_features': 5, 'estimator__min_samples_leaf': 10, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 5, 'estimator__subsample': 1.0}",-57.18800200521481,-51.09909866360176,-129.68056836357863,-180.56120529166182,-67.20424272662244,-81.41864685134344,-64.54085672429099,-78.12323809390969,-26.923330611401006,-39.62878592133607,-58.489820750963034,-41.245808076034095,-59.579018627279865,-58.13108122263044,-66.75413690929518,-64.78966304958672,31.100727010638774,122,-54.22908750500106,-53.037889876248755,-51.496368010138596,-51.11374297871286,-53.634370519000846,-51.19753298475827,-55.0728514982692,-53.75994945909016,-56.95748810049891,-56.37136928070944,-52.46675133742485,-55.966220676095375,-54.60344005225052,-52.95125269090806,-54.2305311753654,-53.80592307629816,1.7571207810650553
